genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.298	HMPREF9024_00277	VBIPedAci303_0298		316062	316628	+	567		Phosphoenolpyruvate-dihydroxyacetone phosphotransferase (EC 2.7.1.121), ADP-binding subunit DhaL	FIG00059413	PLF_1253_00000135	PGF_00719345		2.7.1.121|Phosphoenolpyruvate--glycerone phosphotransferase	
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.299	HMPREF9024_00278	VBIPedAci303_0299		316628	316996	+	369		Phosphoenolpyruvate-dihydroxyacetone phosphotransferase (EC 2.7.1.121), subunit DhaM; DHA-specific IIA component	FIG00054739	PLF_1253_00000586	PGF_00033417		2.7.1.121|Phosphoenolpyruvate--glycerone phosphotransferase	
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.300	HMPREF9024_00279	VBIPedAci303_0300		317191	317790	+	600		Transcriptional regulator, MarR family	FIG00554610	PLF_1253_00001021	PGF_10394140			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.301	HMPREF9024_00280	VBIPedAci303_0301		318285	319571	+	1287		Lipid A export permease/ATP-binding protein MsbA	FIG00017059	PLF_1253_00000944	PGF_08515716			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.302		VBIPedAci303_0302		319653	319772	+	120		hypothetical protein	FIG00638284	PLF_1253_00001479	PGF_02753353			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.303	HMPREF9024_00281	VBIPedAci303_0303		319913	320953	-	1041		Myo-inositol 2-dehydrogenase (EC 1.1.1.18)	FIG00905558	PLF_1253_00000773	PGF_12737386	GO:0050112|inositol 2-dehydrogenase activity	1.1.1.18|Inositol 2-dehydrogenase	00521|Streptomycin biosynthesis;00562|Inositol phosphate metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.304	HMPREF9024_00282	VBIPedAci303_0304		321074	322318	-	1245		Tripeptide aminopeptidase (EC 3.4.11.4)	FIG00554193	PLF_1253_00000755	PGF_07416013		3.4.11.4|Tripeptide aminopeptidase	
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.305	HMPREF9024_00283	VBIPedAci303_0305		322549	323739	+	1191		Choline ABC transport system, ATP-binding protein OpuBA	FIG00008286	PLF_1253_00000125	PGF_08674505			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.306	HMPREF9024_00284	VBIPedAci303_0306		323739	324374	+	636		Choline ABC transport system, permease protein OpuBB	FIG00008161	PLF_1253_00000555	PGF_00027664			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.307	HMPREF9024_00285	VBIPedAci303_0307		324375	325301	+	927		Choline ABC transport system, choline-binding protein OpuBC	FIG00008264	PLF_1253_00000557	PGF_07298229			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.308	HMPREF9024_00286	VBIPedAci303_0308		325301	325954	+	654		Choline ABC transport system, permease protein OpuBD	FIG00009807	PLF_1253_00000556	PGF_00755958			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.309	HMPREF9024_00287	VBIPedAci303_0309		326230	328935	+	2706		Cation transport ATPase	FIG01317147	PLF_1253_00000448	PGF_00416761			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.310	HMPREF9024_00288	VBIPedAci303_0310		328968	329390	+	423		ABC transporter, ATP-binding protein	FIG00744535	PLF_1253_00010619	PGF_10425579			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	pseudogene	fig|563194.3.pg.1		VBIPedAci303_pg001		328968	330905	+	1938								
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.311	HMPREF9024_00289	VBIPedAci303_0311		329457	330905	+	1449		Macrolide export ATP-binding/permease protein	FIG00744535	PLF_1253_00000052	PGF_00003251			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.312	HMPREF9024_00290	VBIPedAci303_0312		331063	332406	+	1344		Guanine deaminase (EC 3.5.4.3)	FIG00117785	PLF_1253_00001187	PGF_00010332	GO:0008892|guanine deaminase activity	3.5.4.3|Guanine deaminase	00230|Purine metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.313	HMPREF9024_00291	VBIPedAci303_0313		332429	333754	+	1326		Xanthine permease	FIG00025086	PLF_1253_00001439	PGF_00754837	GO:0005215|transporter activity;GO:0006810|transport;GO:0016020|membrane		
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.314	HMPREF9024_00292	VBIPedAci303_0314		334044	335675	+	1632		Bis-ABC ATPase YbiT	FIG00007941	PLF_1253_00000220	PGF_00766022			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.315	HMPREF9024_00293	VBIPedAci303_0315		335829	336275	+	447		Putative transcription regulator	FIG00753391	PLF_1253_00000634	PGF_02754969			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.316	HMPREF9024_00294	VBIPedAci303_0316		336411	337322	+	912		Transport protein	FIG01210157	PLF_1253_00000753	PGF_00060692			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.317	HMPREF9024_00295	VBIPedAci303_0317		337711	338136	+	426		Nucleoside diphosphate kinase (EC 2.7.4.6)	FIG00000251	PLF_1253_00000966	PGF_03518570	GO:0004550|nucleoside diphosphate kinase activity	2.7.4.6|Nucleoside-diphosphate kinase	00230|Purine metabolism;00240|Pyrimidine metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.318	HMPREF9024_00296	VBIPedAci303_0318		338646	339035	+	390		Small heat shock protein	FIG01181259	PLF_1253_00001002	PGF_01825190			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.319	HMPREF9024_00297	VBIPedAci303_0319		339354	340034	-	681		hypothetical protein	FIG00752180	PLF_1253_00011732	PGF_10308112			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.320	HMPREF9024_00298	VBIPedAci303_0320		340210	341556	+	1347		NADH peroxidase Npx (EC 1.11.1.1)	FIG01317788	PLF_1253_00000962	PGF_10388619		1.11.1.1|NADH peroxidase	
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.321	HMPREF9024_00299	VBIPedAci303_0321		341586	342140	+	555		Maltose O-acetyltransferase (EC 2.3.1.79)	FIG00001636	PLF_1253_00000521	PGF_05562436	GO:0008925|maltose O-acetyltransferase activity	2.3.1.79|Maltose O-acetyltransferase	
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.322	HMPREF9024_00300	VBIPedAci303_0322		342450	343913	+	1464		Betaine/carnitine/choline transporter (BCCT) family	FIG00731410	PLF_1253_00000461	PGF_01668710			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.323	HMPREF9024_00301	VBIPedAci303_0323		343985	344458	+	474		S-ribosylhomocysteine lyase (EC 4.4.1.21) @ Autoinducer-2 production protein LuxS	FIG00000845	PLF_1253_00000682	PGF_00049433	GO:0043768|S-ribosylhomocysteine lyase activity	4.4.1.21|S-ribosylhomocysteine lyase	00270|Cysteine and methionine metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.324	HMPREF9024_00302	VBIPedAci303_0324		344631	345827	+	1197		Uncharacterized MFS-type transporter	FIG00906412	PLF_1253_00001206	PGF_00838087			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.325	HMPREF9024_00303	VBIPedAci303_0325		346243	347670	-	1428		Glucuronide transporter UidB	FIG01304772	PLF_1253_00001185	PGF_00008043			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.326	HMPREF9024_00304	VBIPedAci303_0326		347956	350451	+	2496		Alpha-glucosidase (EC 3.2.1.20)	FIG00745599	PLF_1253_00001069	PGF_00047556	GO:0004558|alpha-glucosidase activity	3.2.1.20|Alpha-glucosidase	00052|Galactose metabolism;00500|Starch and sucrose metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.327	HMPREF9024_00305	VBIPedAci303_0327		350595	351149	+	555		hypothetical protein	FIG00638284	PLF_1253_00001477	PGF_02753352			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.328		VBIPedAci303_0328		351428	351550	-	123		hypothetical protein		PLF_1253_00002964	PGF_02754026			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.329	HMPREF9024_00306	VBIPedAci303_0329		351584	353386	+	1803		Oligoendopeptidase F	FIG00628107	PLF_1253_00000553	PGF_00401883			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.330	HMPREF9024_00307	VBIPedAci303_0330		353664	355748	+	2085		hypothetical protein	FIG01320952	PLF_1253_00001585	PGF_08225224			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.331	HMPREF9024_00308	VBIPedAci303_0331		356064	356915	-	852		hypothetical protein	FIG00638284	PLF_1253_00004444	PGF_04009976			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.332	HMPREF9024_00309	VBIPedAci303_0332		357035	357901	-	867		hypothetical protein	FIG00638284	PLF_1253_00001151	PGF_02753285			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.333		VBIPedAci303_0333		357916	358038	-	123		hypothetical protein	FIG00638284	PLF_1253_00006262	PGF_00075113			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.334	HMPREF9024_00310	VBIPedAci303_0334		358050	358649	-	600		hypothetical protein	FIG00638284	PLF_1253_00006262	PGF_00075113			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.335		VBIPedAci303_0335		358918	359430	+	513		Surface protein	FIG00638284	PLF_1253_00002965	PGF_02754027			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.336	HMPREF9024_00311	VBIPedAci303_0336		359537	360916	+	1380		hypothetical protein	FIG01320952	PLF_1253_00001585	PGF_08225224			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.337	HMPREF9024_00312	VBIPedAci303_0337		361231	362052	-	822		hypothetical protein	FIG00638284	PLF_1253_00000813	PGF_02754976			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.338	HMPREF9024_00313	VBIPedAci303_0338		362066	362797	-	732		hypothetical protein	FIG00638284	PLF_1253_00006232	PGF_00075113			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.339	HMPREF9024_00314	VBIPedAci303_0339		362941	363750	-	810		hypothetical protein	FIG00638284	PLF_1253_00001151	PGF_02753285			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.340	HMPREF9024_00315	VBIPedAci303_0340		364522	365379	-	858		hypothetical protein	FIG00638284	PLF_1253_00004405	PGF_04040370			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.341	HMPREF9024_00316	VBIPedAci303_0341		365392	366126	-	735		hypothetical protein	FIG00638284	PLF_1253_00002216	PGF_00075113			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.342	HMPREF9024_00317	VBIPedAci303_0342		366178	367029	-	852		hypothetical protein	FIG00638284	PLF_1253_00004311	PGF_02753354			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.343	HMPREF9024_00318	VBIPedAci303_0343		367061	367915	-	855		hypothetical protein	FIG00638284	PLF_1253_00001480	PGF_02753354			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.344	HMPREF9024_00319	VBIPedAci303_0344		367932	368675	-	744		hypothetical protein	FIG00638284	PLF_1253_00006266	PGF_00075113			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.345	HMPREF9024_00320	VBIPedAci303_0345		368963	371107	+	2145		hypothetical protein	FIG00638284	PLF_1253_00002217	PGF_08225224			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.346	HMPREF9024_00321	VBIPedAci303_0346		371340	372059	-	720		Glycerol uptake facilitator protein	FIG00045413	PLF_1253_00000093	PGF_00008542	GO:0005215|transporter activity;GO:0006810|transport;GO:0016020|membrane		
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.347	HMPREF9024_00322	VBIPedAci303_0347		372074	373897	-	1824		Alpha-glycerophosphate oxidase (EC 1.1.3.21)	FIG00229387	PLF_1253_00000005	PGF_00048120		1.1.3.21|Glycerol-3-phosphate oxidase	00564|Glycerophospholipid metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.348	HMPREF9024_00323	VBIPedAci303_0348		373917	375431	-	1515		Glycerol kinase (EC 2.7.1.30)	FIG00075702	PLF_1253_00000003	PGF_00008537	GO:0004370|glycerol kinase activity	2.7.1.30|Glycerol kinase	00561|Glycerolipid metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.349	HMPREF9024_00324	VBIPedAci303_0349		375698	376327	-	630		Haloacid dehalogenase, type II (EC 3.8.1.2)	FIG00823920	PLF_1253_00000397	PGF_02754643	GO:0018784|(S)-2-haloacid dehalogenase activity	3.8.1.2|(S)-2-haloacid dehalogenase	00361|gamma-Hexachlorocyclohexane degradation;00625|Tetrachloroethene degradation
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.350	HMPREF9024_00325	VBIPedAci303_0350		376462	377985	+	1524		Voltage-gated H(+)/2Cl(-) exchange transporter ClcA	FIG01342247	PLF_1253_00000788	PGF_07370370			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.351	HMPREF9024_00326	VBIPedAci303_0351		378357	379271	+	915		Oxidoreductase ion channel	FIG00011879	PLF_1253_00001614	PGF_03044098			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.352	HMPREF9024_00327	VBIPedAci303_0352		379553	380425	-	873		Malolactic regulator	FIG00122134	PLF_1253_00000950	PGF_00018997			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.353	HMPREF9024_00328	VBIPedAci303_0353		380562	382190	+	1629		Malolactic enzyme (EC 1.-.-.-)	FIG00006756	PLF_1253_00011124	PGF_00018995		1.-.-.-|Oxidoreductases.	00231|Puromycin biosynthesis;00592|alpha-Linolenic acid metabolism;00633|Trinitrotoluene degradation;00780|Biotin metabolism;00860|Porphyrin and chlorophyll metabolism;00950|Isoquinoline alkaloid biosynthesis;00981|Insect hormone biosynthesis;01057|Biosynthesis of type II polyketide products
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.354	HMPREF9024_00329	VBIPedAci303_0354		382209	383597	+	1389		Fumarate hydratase class II (EC 4.2.1.2)	FIG00000340	PLF_1253_00001073	PGF_00006461	GO:0004333|fumarate hydratase activity	4.2.1.2|Fumarate hydratase	00020|Citrate cycle (TCA cycle);00720|Reductive carboxylate cycle (CO2 fixation)
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.355	HMPREF9024_00330	VBIPedAci303_0355		383897	384790	+	894		Malate permease	FIG00121768	PLF_1253_00000115	PGF_00018962			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.356	HMPREF9024_00332	VBIPedAci303_0356		386301	388211	+	1911		Clostridial MutS2-related protein	FIG00006167	PLF_1253_00001194	PGF_00418149			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.357	HMPREF9024_00333	VBIPedAci303_0357		388422	388922	-	501		Phospholipid-binding protein	FIG01351068	PLF_1253_00000595	PGF_04232510			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.358	HMPREF9024_00334	VBIPedAci303_0358		389048	389818	+	771		Exodeoxyribonuclease III (EC 3.1.11.2)	FIG00000065	PLF_1253_00000323	PGF_07420523	GO:0008853|exodeoxyribonuclease III activity	3.1.11.2|Exodeoxyribonuclease III	
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.359	HMPREF9024_00335	VBIPedAci303_0359		389842	391869	+	2028		DNA ligase (NAD(+)) (EC 6.5.1.2)	FIG00051439	PLF_1253_00000286	PGF_04333086	GO:0003911|DNA ligase (NAD+) activity	6.5.1.2|DNA ligase (NAD(+))	
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.360	HMPREF9024_00336	VBIPedAci303_0360		391880	392299	-	420		Teichoic acid glycosylation protein	FIG00144025	PLF_1253_00001009	PGF_00056151			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.361	HMPREF9024_00337	VBIPedAci303_0361		392398	393324	+	927		Bactoprenol glucosyl transferase (EC 2.4.1.-)	FIG01323066	PLF_1253_00000240	PGF_00072379		2.4.1.-|Hexosyltransferases.	00051|Fructose and mannose metabolism;00512|O-Glycan biosynthesis;00513|High-mannose type N-glycan biosynthesis;00522|Biosynthesis of 12-, 14- and 16-membered macrolides;00540|Lipopolysaccharide biosynthesis;00550|Peptidoglycan biosynthesis;00561|Glycerolipid metabolism;00563|Glycosylphosphatidylinositol(GPI)-anchor biosynthesis;00600|Sphingolipid metabolism;00601|Glycosphingolipid biosynthesis - lacto and neolacto series;00603|Glycosphingolipid biosynthesis - globo series;00604|Glycosphingolipid biosynthesis - ganglio series;00906|Carotenoid biosynthesis;00908|Zeatin biosynthesis;00941|Flavonoid biosynthesis;00942|Anthocyanin biosynthesis;00944|Flavone and flavonol biosynthesis;00945|Stilbenoid, diarylheptanoid and gingerol biosynthesis;00965|Betalain biosynthesis;01051|Biosynthesis of ansamycins;01057|Biosynthesis of type II polyketide products
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.362	HMPREF9024_00338	VBIPedAci303_0362		393340	395082	+	1743		hypothetical protein	FIG00906643	PLF_1253_00001272	PGF_08225224			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.363	HMPREF9024_00339	VBIPedAci303_0363		395238	396053	+	816		Teichoic acid translocation permease protein TagG	FIG00125395	PLF_1253_00000719	PGF_05772749			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.364	HMPREF9024_00340	VBIPedAci303_0364		396069	397139	+	1071		Teichoic acid export ATP-binding protein TagH (EC 3.6.3.40)	FIG00001824	PLF_1253_00000718	PGF_02896943		3.6.3.40|Teichoic-acid-transporting ATPase	
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.365	HMPREF9024_00341	VBIPedAci303_0365		397199	399730	+	2532		CDP-glycerol: N-acetyl-beta-D-mannosaminyl-1,4-N-acetyl-D-glucosaminyldiphosphoundecaprenyl glycerophosphotransferase	FIG00002652	PLF_1253_00001560	PGF_10492325	GO:0016020|membrane;GO:0019350|teichoic acid biosynthetic process;GO:0047355|CDP-glycerol glycerophosphotransferase activity		
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.366	HMPREF9024_00342	VBIPedAci303_0366		399923	401071	+	1149		Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily	FIG00000681	PLF_1253_00001112	PGF_05518950			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.367	HMPREF9024_00343	VBIPedAci303_0367		401144	402349	+	1206		CDP-ribitol:poly(ribitol phosphate) ribitol phosphotransferase	FIG01955845	PLF_1253_00000874	PGF_00414998	GO:0016020|membrane;GO:0019350|teichoic acid biosynthetic process;GO:0047355|CDP-glycerol glycerophosphotransferase activity		
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.368	HMPREF9024_00344	VBIPedAci303_0368		402539	403303	-	765		hypothetical protein	FIG00638284	PLF_1253_00000812	PGF_08225224			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.369	HMPREF9024_00345	VBIPedAci303_0369		403303	404781	-	1479		Uncharacterized MFS-type transporter	FIG00613966	PLF_1253_00000130	PGF_09996723			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.370	HMPREF9024_00346	VBIPedAci303_0370		404933	405385	+	453		Transcriptional regulator family	FIG00906365	PLF_1253_00001424	PGF_02753331			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.371		VBIPedAci303_0371		405564	405689	-	126		hypothetical protein	FIG00638284	PLF_1253_00001558	PGF_02753415			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.372	HMPREF9024_00347	VBIPedAci303_0372		405688	406269	+	582		Substrate-specific component RibU of riboflavin ECF transporter	FIG00009156	PLF_1253_00000717	PGF_03751878			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.373	HMPREF9024_00348	VBIPedAci303_0373		406727	407221	+	495		Substrate-specific component BioY of biotin ECF transporter	FIG00012067	PLF_1253_00001418	PGF_00054343			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.374	HMPREF9024_00349	VBIPedAci303_0374		407672	409198	+	1527		D-alanine--poly(phosphoribitol) ligase subunit 1 (EC 6.1.1.13)	FIG00001579	PLF_1253_00000276	PGF_00420806	GO:0047473|D-alanine-poly(phosphoribitol) ligase activity	6.1.1.13|D-alanine--poly(phosphoribitol) ligase	00473|D-Alanine metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.375	HMPREF9024_00350	VBIPedAci303_0375		409198	410400	+	1203		D-alanyl transfer protein DltB	FIG00001531	PLF_1253_00000278	PGF_00420819			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.376	HMPREF9024_00351	VBIPedAci303_0376		410417	410659	+	243		D-alanine--poly(phosphoribitol) ligase ACP subunit (EC 6.1.1.13)	FIG00061715	PLF_1253_00000277	PGF_00420810	GO:0047473|D-alanine-poly(phosphoribitol) ligase activity	6.1.1.13|D-alanine--poly(phosphoribitol) ligase	00473|D-Alanine metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730083	PATRIC	CDS	fig|563194.3.peg.377	HMPREF9024_00352	VBIPedAci303_0377		410670	411938	+	1269		Poly(glycerophosphate chain) D-alanine transfer protein DltD	FIG00001546	PLF_1253_00000603	PGF_04947330			
